tweet_id,created_at,tweet,category,sentiment,combined
1467248095511601153,2021-12-04 21:43:00+00:00,"Lynch's Dune is better because it's more spiritual and grapples with that in a much more serious way, whereas the Villeneuve movie reduces it to some Imperial political chessboard. The Quiet Revolution and its consequences on Quebecois filmmaking."
1467251632429834241,2021-12-04 21:57:04+00:00,"Much as the original #Dune #movie  was a bit 'Flash Gordon', on reflection I'd much rather watch it than this ersatz emo monochrome version which offers grand cinematic vistas, but non memorable characters, misses all the best lines, and doesn't tell a story  #DuneMovie #Dune2021 https://t.co/WZwyU5nIC2"
1467253528213262338,2021-12-04 22:04:36+00:00,"Alright, just watched the new Ghostbusters movie in the cinema with a friend. I honestly think that it's my favourite movie I've seen this year. Dune might've been a visual masterpiece, but when it came to overall experience, Ghostbusters was just fun all the way through"
1467253597499015175,2021-12-04 22:04:52+00:00,"Bro everyone attacked me for liking Dune movie cuz they thought I am Chalamet's fangirl. I was actually just Dune stan before anything. But I fell in love with this man, not for Dune, but for Timotheé being Timotheé..."
1467253600007200770,2021-12-04 22:04:53+00:00,I can't believe the EFAP crew think that's it's acceptable for them to discuss the #Dune movie ... WHEN THEY HAVEN'T EVEN READ THE BOOK!!! @MauLer93 @fringy123  😉 https://t.co/dWhz1ectdU
1467254093647425550,2021-12-04 22:06:50+00:00,Starting to get more confident that Matrix Resurrections is going to top Dune as the most visually stunning movie of the year.
1467254971997384709,2021-12-04 22:10:20+00:00,"@NotYetSurgeon Some movies I just know I'll love so I don't watch the trailers. Dune, John Wick. Any PTA or Wes Anderson movie."
1467255889073778688,2021-12-04 22:13:58+00:00,"Ok so I‘ve only seen the movie but people say that Dune treats religion in a very smart way and I just cannot agree. Dune (the movie, which is the only exposure I have to it) treats religion as a literal conspiracy. That‘s r/atheism level."
1467258876294795267,2021-12-04 22:25:51+00:00,"If I had written #Dune (2021) I would have had Paul respond to ""Come here; kneel!"" with ""My name's not Neil"", and the movie would have tanked."
1467259917316890628,2021-12-04 22:29:59+00:00,"@tacticalfiend MCU Asian fight movie was better than Dune, not sorry."
1467260058861924353,2021-12-04 22:30:33+00:00,Took my son to see Dune last night. Man what a cracker of a movie 🎥
1467261186370592770,2021-12-04 22:35:01+00:00,"@HugoBedward @tacticalfiend 10 Rings had a ton of cool fight scenes, Dune did not, 10 Rings wins, Don't Breath 2 is still movie of the year, behind that Last Dual, Behind that, No Time To Die."
1467261807563845637,2021-12-04 22:37:29+00:00,@clairermassey @glennkirschner2 I always invision the floating fat guy from the first Dune movie whenever anyone mentions Bannon’s name. https://t.co/H0S0tcAIq8
1467262452366819332,2021-12-04 22:40:03+00:00,"@StrudelSara Saw Dune one Sunday afternoon with daughter and grandkids. Thankfully, there was nobody near us. Enjoyed the movie. It has been a couple of years since leaving home for a movie."
1467264108907024388,2021-12-04 22:46:38+00:00,"Gonna go see Dune. I have extremely low expectations, but it will be interesting to see a movie in the theater for the first time in...a couple years?"
1467265578264109072,2021-12-04 22:52:28+00:00,That cat was one of the big things missing from the new dune movie https://t.co/8NhbXCBSCu
1467265828391370753,2021-12-04 22:53:28+00:00,So sick! @StonedApeCrew Loved the latest #DUNE movie and the book too! #PUFF https://t.co/e2Jk6frHQ6
1467266045148733452,2021-12-04 22:54:20+00:00,"Love her! Great article . #actorslife Francine Maisler, THR’s Casting Director of the Year, on Dune, Don’t Look Up – The Hollywood Reporter https://t.co/AB7jm74kqw"
1467266281875271680,2021-12-04 22:55:16+00:00,DUNE will win the Oscar for being a better movie/spectacle https://t.co/G6YY5pNN1U
1467266456823820288,2021-12-04 22:55:58+00:00,"Best film for me, too! Amazing movie. Love it! #Dune #DuneMovie https://t.co/RFaRj1VAdQ"
1467266643273269249,2021-12-04 22:56:42+00:00,"@ReadTheBede So I re-read Dune after this conversation and watching the new movie (which I like even less after re-reading the novel). And I will say... you're basically right. It's much, much better than I remember."
1467267151249784835,2021-12-04 22:58:44+00:00,@Mystgourmet Dune is a moody movie so it very much that.
1467269005308096513,2021-12-04 23:06:06+00:00,"I finally watched the movie with the twink wandering around the desert planet with his mom. I’m not talking about Dune, I’m talking about Power of the Dog."
1467269995185025034,2021-12-04 23:10:02+00:00,@mercedesrenard A sincere question: If you pick an all star cast in a movie like Dune doesn't that only require that you have enough money to sign them? I'd think a prestigious award of that kind should go to the casting director who finds the diamond in the rough. You know more about it though.
1467271763629326352,2021-12-04 23:17:03+00:00,"It's not about spaceships anyways.... ""Dune's Big Spaceships Omission Shows Why Its Sci-Fi Works"" https://t.co/3uvokKDkAr via @screenrant #Dune #DenisVilleneuve #Spaceships #SpacingGuild #Scifi https://t.co/l38F308M8d"
1467272517425504261,2021-12-04 23:20:03+00:00,"I thought DUNE (2021) was one of the best adaptions of a scifi novel ever.  DUNE (1984) was like a slideshow.  But I still love DUNE (1984) because David Lynch had the balls to try to make a big budget Hollywood movie while, at the same time, trying to make a David Lynch Movie."
1467273334379458569,2021-12-04 23:23:18+00:00,Still catching up...  #dune is real good. Some weird sound mixing things and also very weird how much of the flavor of the world was left out. But a great movie. https://t.co/EeEWLl07XB
1467273422698737664,2021-12-04 23:23:39+00:00,"You're watching DUNE IMAX, I'm actually in the movie. We are not the same. https://t.co/o9H9T2BPao"
1467273459612864513,2021-12-04 23:23:48+00:00,Yay! Part I left me hungry for more. #dune #dunepart2 #movie  https://t.co/rxwFjoASGR
1467273852581412864,2021-12-04 23:25:21+00:00,"The final act! Our scene-by-scene Dune movie breakdown concludes: Paul's transformation, meeting with Chani, and harsh Fremen culture.  Watch or listen to DUNE TALK @DuneTalkShow: https://t.co/glVQVp14UE  Hosts: @DuneNewsNet @JohnnySobczak @sdaoudi @DuneCompanion #Dune #DuneMovie"
1467274852075806727,2021-12-04 23:29:20+00:00,"LRT - me, who just started reading Dune AFTER the movie: yeah I am part of this group"
1467275221597974533,2021-12-04 23:30:48+00:00,"@DuneNews @DuneNewsNet @JohnnySobczak @sdaoudi @DuneCompanion That's a wrap for our 'Dune' movie review sub-series! Watch on YouTube or listen to on Apple Podcasts, Spotify, Google Podcasts, RadioPublic, and more.  Let us know what you think and which topics you'd like to see us cover on future episodes of DUNE TALK. https://t.co/CoIWyFsHXp"
1467275692597334017,2021-12-04 23:32:40+00:00,Dudes who think the new Scream movie looks good will really try tell you Dune was boring
1467275737224802306,2021-12-04 23:32:51+00:00,@dunedudespod @heyitsMattCaron I honestly believe that Villeneuve's first Dune movie did an excellent job considering how dense and intricate the first Dune novel is. Lots of difficult choices for the Director and Film Editor to make to have this be a manageable movie for a diverse audience to watch.
1467275970776293376,2021-12-04 23:33:46+00:00,"Movie Time: I am watching “Dune” (2021) in 4K Ultra HD Blu-ray. 🎥  Release Date: January 11, 2022. 😜  Movie Trailer: https://t.co/eDwHqLgzc0 Blu-ray: https://t.co/qUfpyARh28 https://t.co/YVwHTuUGkZ"
1467276020478885897,2021-12-04 23:33:58+00:00,i think today i will see a movie. will it be dune? or will it be venom 2 let there be carnage? idk yet but dune doesn't have a subtitle NEARLY that cool
1467276239492853762,2021-12-04 23:34:50+00:00,Just saw Dune for the 3rd time in IMAX.  The movie is effectively perfect from beginning to end
1467276863273791488,2021-12-04 23:37:19+00:00,@VickiPlatt5 I flicked to a good section about Dune Book/movie
1467277552758575106,2021-12-04 23:40:03+00:00,"‘Is Dune a White Savior Narrative?’  ‘Frank Herbert’s novel drew from Islam to critique the idea of the messianic Western man...’  The answer - yes of course it is, that’s why it’s so awesome.  https://t.co/dwABBxzuCt"
1467278556040470530,2021-12-04 23:44:03+00:00,#WritingCommnunity so a year ago i started an epic scifi with planets as kingdoms i had never read dune but after seeing the new movie i wonder if people will just think my book as a rip off what do u think #advice #book #amwriting #ArtistOnTwitter #Writer #writers #writing
1467278649518964737,2021-12-04 23:44:25+00:00,"This has the same energy as those “Dune is the most humorless movie ever made/the MCU has poisoned our brains” posts. Like I’m not for or against it, but the idea of MCU one liners in porn is fucking hilarious https://t.co/lTGraNITG2"
1467280085057163271,2021-12-04 23:50:07+00:00,"Just finished watching Dune. Really good movie, looking forward to part 2. Also so awesome to fall deeply into the lore of a new IP.."
1467280722935226369,2021-12-04 23:52:39+00:00,"@JonPiccini I streamed Dune, but I’m going to see it again at the cinema today with my father in law and brother in law because it lends itself to a big screen (but it is a part 1 style half movie)"
1467281615973851139,2021-12-04 23:56:12+00:00,"@thynameharambe Curious what you think it is? (Also, I'm definitely not alone. https://t.co/hizQNjh23F)"
1467281765689708550,2021-12-04 23:56:48+00:00,Yesterday i wacth lynch  dune and there are a lot of fetus in that movie Fetus fetus Space Fetus Cygoto fetus
1467282259904385028,2021-12-04 23:58:46+00:00,"Both Alice https://t.co/98sdhQ7uNh and Lumière https://t.co/yjgzB7F70U cinemas offer more intimate screenings, though a desire to seek out the biggest screen possible is understandable... https://t.co/qGcEZnLpBd"
1467282330859589639,2021-12-04 23:59:03+00:00,This is just like Dune from the movie Dune https://t.co/oMbwy05OCI
1467282428595159043,2021-12-04 23:59:26+00:00,👽 Dune (1984) V Stargate (1994) 👽   🎥 Which Movie Do You Prefer ? 🍿 https://t.co/ZN5l4PloCL
1467311724798046209,2021-12-05 01:55:51+00:00,@SpacePancakes I just hope it doesn’t end like Dune Part 1. I don’t know who’s idea it was for the last line of the movie to be: “This is only the beginning.”
1467311959590969344,2021-12-05 01:56:47+00:00,"@perpetualtired I stopped disliking ""Part 1"" movies a while ago for no particular reason and new Dune ended up only being a Part 1 and people seemed to really love that movie especially book fans"
1467312980752838659,2021-12-05 02:00:50+00:00,"Thank you to EVERYONE who stopped by this space to discuss the ins and outs of Dune. I learned so much and it helped me make sense of an—ahem—ambitious movie.   Other than that, I did record the space for those who weren’t able to stop by! Enjoy 💙  https://t.co/iXI7qG0ymW"
1467313303256850432,2021-12-05 02:02:07+00:00,Dune  #dune #cinema #film #movie #movies #eventcinemas #eventcinemasbrisbanemyer #mymaxlife https://t.co/lU20UiF0Gi
1467313474984423425,2021-12-05 02:02:48+00:00,ﾟ⌖ i went to see Dune .  im in the theater for eternals .  The movie started  what do i do
1467313969245343744,2021-12-05 02:04:46+00:00,@TheKavernacle Dune is probably my least fav movie in a long time
1467315789057380353,2021-12-05 02:12:00+00:00,#Dune It’s been a couple of years since we saw a movie in a theater https://t.co/U9oCy5zYXe
1467316316524658692,2021-12-05 02:14:05+00:00,Movie date so we can finally see Dune! https://t.co/Vj9LgGeStq
1467316528647446532,2021-12-05 02:14:56+00:00,#Dune is the best movie of the year - I was on the edge of my reclining seat the whole 2 1/2 hours
1467317159248416778,2021-12-05 02:17:26+00:00,I have some criticisms of Dune (2021) it's not a perfect movie but for example the role of Mentat could have been better explained
1467317192530169861,2021-12-05 02:17:34+00:00,"Watched Dune at IMAX, given it was filmed in that format, I would definitely go watch it there if you are able to. But unlike 2049, I won’t be rewatching it soon. For a 2.5 hours movie, I didn’t feel like I’ve seen 2.5 hours worth of content."
1467318096583090176,2021-12-05 02:21:10+00:00,@ADragonDemands @getFANDOM Working really hard to find a Dune meme to make that void of a movie memorable.
1467318394626191363,2021-12-05 02:22:21+00:00,Loved the dune movie so much i decided to get the books and absolutely loving the 1st book so far. #dune #dunemovie #book #dune https://t.co/2Hi3hf6xC8
1467320481988714500,2021-12-05 02:30:39+00:00,"When I saw the new ""Dune"" movie in the theatre, I thought, ""I want the Triempery books to be made into movies with as much love and craftsmanship as this!!!"" Doesn't hurt that #DenisVilleneuve is one of my favorite directors! I love his use of space and silence to inspire awe. https://t.co/X3AmL3iMwX"
1467321299022368771,2021-12-05 02:33:53+00:00,"@TzarRevan I've only read Dune and part of Messiah (in high school, so not recently either) but I know the broader story of what happens and yeah I really can't see God Emperor getting to be a movie, but it definitely could be an HBO show"
1467321580870983680,2021-12-05 02:35:01+00:00,"@AnimeAjay After seeing Dune, which felt like half a movie, going back to all this Part 1 shit is starting to annoy me."
1467324654864015362,2021-12-05 02:47:13+00:00,"@nic_boardman I mean it's probably impossible to make Dune movie that isn't five hours long, my good guy David Lynch had a stab at it!"
1467325518559203336,2021-12-05 02:50:39+00:00,@scumbelievable I’m personally very excited for the “God Emperor of Dune” movie where all that horniness manifests itself into a giant worm man who complains a lot.
1467325733458616322,2021-12-05 02:51:31+00:00,"@nic_boardman I think we largely agree, I just really enjoyed Dune (2021) as a movie experience"
1467325961955856391,2021-12-05 02:52:25+00:00,Spider-Man Across the Spider-Verse Part One  Aside from the Dune duology I’ve literally never been more excited for a movie in my life holy fuck https://t.co/Qj1TFVEBw4
1467326100548120577,2021-12-05 02:52:58+00:00,watched dune yesterday  it was definitely a movie
1467326380077563907,2021-12-05 02:54:05+00:00,@emoKyatto Trailers marketing dune: watch Timmy chalamet do backflips in a CGI suit Me: *snore* Mutuals on Twitter: MOMSON VIBES exist in the movie (clearly the superior advertisers)
1467327229373947904,2021-12-05 02:57:27+00:00,"First off, Part One? That’s a good sign, but makes me think there’s going to be an Infinity War-esque cliffhanger at the end of this movie. I would have preferred a Dune-styled approach, and save the Part One for the title card."
1467328798467272709,2021-12-05 03:03:41+00:00,“Free Guy” is my favorite movie of the year and it isn’t close  Yes above “Dune”  Not saying it’s better but I enjoyed it more https://t.co/42tCT2tA5f
1467330333746073602,2021-12-05 03:09:47+00:00,I should have waited for the Dune sequel to be finished before watching the first. Talk about a movie with atmosphere. Now I have to wait until 2023.. https://t.co/O1gGj9CC0t
1467330906885169152,2021-12-05 03:12:04+00:00,ive been asking everyone who works at the movie theater for the dune poster
1467333356157243392,2021-12-05 03:21:48+00:00,"My most anticipated films: Dune part 2 Spider-verse part 2 part 1 The 7th live action batman actor in the 5th batman movie franchise Doctor strange's 2nd movie, his 6th MCU appearance and the 28th MCU movie Next goal wins, a dramedy  about a Samoan soccer team from taika waititi"
1467333696797745153,2021-12-05 03:23:09+00:00,@PreetBharara @georgehahn The movie I’m playing on A loop Is Dune.
1467333710198497282,2021-12-05 03:23:12+00:00,"I have now watched Dune, and it is a perfect Christmas movie:  -Shai-Halud is Santa, bringing presents to all the desert boys and girls -Paul doesn't really believe until he experiences the magic for himself -It's all about found family and making new connections"
1467334942560591873,2021-12-05 03:28:06+00:00,"@Intervain Oh yeah, it was amazing, especially in IMAX. For my money, Vellveniue is the best director working today, he's just killed it with every movie and especially with ""smart sci-fi"" like Arrival, Blade Runner and now Dune."
1467335840422633475,2021-12-05 03:31:40+00:00,The real hero of the movie Dune is Islam.
1467335856583290882,2021-12-05 03:31:44+00:00,@martyrswagarius DSKJFSDCJN jordan this threw me for SUCH a loop until you clarified it was about dune. honestly i don't know a movie that's evoked more warring intensely positive and intensely negative feelings in me so completely understand passing. BUT if you DO need a link you can always hmu
1467336019674484738,2021-12-05 03:32:23+00:00,"Loved the footage and the fact that ""part one"" wasn't slapped on as ""check out another sneak peak for this!"" Like I imagine Dune has to do with confidence in movie studios putting back Parts in titles once again. https://t.co/ymCJ4H9KCJ"
1467337650155704321,2021-12-05 03:38:52+00:00,"I just read all 617 pages of Dune because I wanted to know what happened after the movie’s random, blunt, unsatisfying end only to be left with yet another random, blunt and unsatisfyingly blunt end!! Frank, why?!"
1467337935116718082,2021-12-05 03:40:00+00:00,"Across the Spiderverse being a two part movie event is huge imo. We see that with some major motion pictures, like Dune just recently, but never animation.  That's how good Spiderverse did, that is how much they trust it. https://t.co/kKfttJvOa8"
1467338092835217412,2021-12-05 03:40:37+00:00,watching dune felt like walking into the middle of a movie but thru out the entire movie
1467338251862118402,2021-12-05 03:41:15+00:00,"@JOSIAH_626 though I am disappointed that they're splitting the movie in two. I have a strong feeling it's gonna be another Dune situation, and I'm hoping we don't see this become a trend where movies constantly have part ones &amp; twos. I'd rather wait a while and get one long great movie."
1467343026251051012,2021-12-05 04:00:14+00:00,"don't get me wrong, it's not exactly Dune. It's a popcorn movie for sure."
1467343294342610947,2021-12-05 04:01:17+00:00,"Never heard this - it’s fantastic! Reminds me of the warmup my Acting 101 teacher taught us, one I remember 30 years later. (He’s still a working actor; just played Hawat in the new Dune movie.) https://t.co/A8veH7TJFz https://t.co/od96GHn5mc"
1467344288795312129,2021-12-05 04:05:15+00:00,"DUNE doodle! Server was excited to meet me and says they tack my doodles up in the back (awww). Rebecca Ferguson and her freckles absolutely carried this movie btw, and was so much more enjoyable with @PatrickStannard. https://t.co/FDS8qYeE5l"
1467344455480922112,2021-12-05 04:05:54+00:00,#Dune the movie was 2.5 hours of not much story going on. Do we really need to take that long to go through half of the novel?
1467346583872229376,2021-12-05 04:14:22+00:00,The DUNE movie turned out to be pretty good. ^^
1467347055832023043,2021-12-05 04:16:14+00:00,Just got back from the movies. DUNE was awesome. May have to go see it again one day after work this week Loved all the Dune books Loved the first DUNE movie years ago Loving the new DUNE movie
1467348582818664454,2021-12-05 04:22:18+00:00,"Dune, Foundation, Wheel of Time: all these book series I read as a kid are now a show or movie, and Parable coming soon... i'll know i am a targeted individual being gangstalked by the entertainment industry if they ever get around to making an adaptation of Clarke's Rama series"
1467349170688335876,2021-12-05 04:24:38+00:00,"Dune 2021 does a much better job at capturing the true spirit of the book than the Lynch movie did.  That is, being a Stuck In The Desert With Your Mom Simulator"
1467349489979740164,2021-12-05 04:25:55+00:00,@SoulReaper2222 Sounds crappy...been waiting to watch Dune for awhile...so shhhhh...no blathering while movie is on! Later...
1467349773434994688,2021-12-05 04:27:02+00:00,@aliosa_1 this looks like the movie Dune
1467350242240647171,2021-12-05 04:28:54+00:00,"Saw Dune again, still is a movie about worms"
1467350852339847169,2021-12-05 04:31:19+00:00,"@BrndnStrssng I also REALLY, REALLY don't like the tone of the article. It takes a Sorry Not Sorry approach, arguing that because the movie is strange, that makes it an arguable Cult Classic.  NO, IT DOES NOT. The Lynch DUNE is *strange*. Willow is *strange*. Their argument is baseless."
1467351209648427010,2021-12-05 04:32:45+00:00,Discord movie today?  Dune is so stunning I need to watch it again &lt;3  https://t.co/CnBREUJxGO
1467353268133273602,2021-12-05 04:40:55+00:00,"I’m watching David Lynch’s Dune, and if I were to try and sell this movie to anyone it would be like this:  Patrick Stewart charges into a battlefield while holding a pug."
1467353346176602114,2021-12-05 04:41:14+00:00,Dune (2021) - Read 163 Movie Reviews  Link: https://t.co/1wwdpQlqat  #Dune #MovieReviews
1467353392938819584,2021-12-05 04:41:25+00:00,u know what. dune sure was a movie
1467354837272563714,2021-12-05 04:47:09+00:00,"Man, Dune is fucking good. I’ll watch anything with Chamalet but, that’s not the point. Great movie."
1467355351578148871,2021-12-05 04:49:12+00:00,"Dune was incredible. I haven’t felt so Immersed in a movie since The Lord of The Rings.   The visuals, world building and the score is something else. #DuneMovie https://t.co/LYIECM8QLZ"
1467355849224032258,2021-12-05 04:51:11+00:00,"My thoughts on the new Dune.  If you read it, you'll love it.  I could see how they created imagery from the book.  I haven't read them.  Movie felt too long. Kinda mad 8000 yrs in the future women are in burkas.  Liked it, but did not love."
1467356570346524673,2021-12-05 04:54:03+00:00,'Dune' will be available to stream from next week https://t.co/wR1hd4OSF9 via @entertainmentIE
1467360187262676992,2021-12-05 05:08:25+00:00,"Just watched the origional Dune movie from the 80's... Holy shit, this is what happens when David Lynch watches Star Wars and gets stoned lol  Still, a fun film to watch! The Spice must flow~ https://t.co/x7p8zeEd7Y"
1467360430972719104,2021-12-05 05:09:23+00:00,Yup. Officially my most anticipated movie along with Dune: Part Two and Rise of the TMNT: The Movie. #AcrossTheSpiderVerse #NewDeal4Animation https://t.co/Byk8PAQsB5
1467362344334360578,2021-12-05 05:16:59+00:00,@PhilCygnus The mainstream politicians don’t seem to realise that their policies and actions are the primary cause of Fascism which is now looking around for a ‘White Savior’ since the future seems so bleak.  ‘Is Dune a White Savior Narrative?’ https://t.co/dwABBxzuCt
1467362561150668806,2021-12-05 05:17:51+00:00,Just watched Dune for the second time! Amazing movie and I highly recommend it 😁😁
1467362999769911297,2021-12-05 05:19:36+00:00,"Date night tonight consisted of watching the old Dune movie for the first time, while eating some yummy Wendy’s burgers 🤘😎 Movie was a trip indeed xD but fun! Curious how it would be watching while high lol Got some neat chocolate bombs to try too and got flowers ❤️ https://t.co/GKZWBsOWVA"
1467363250144628737,2021-12-05 05:20:35+00:00,i want to see the next dune movie
1467363314896449536,2021-12-05 05:20:51+00:00,Dune was actually a bad ass movie. Can’t wait for the next ones.
1467364105036124161,2021-12-05 05:23:59+00:00,The Dune movie was absolutely stunning now where the hell is my plush desert mouse?!
1467364206408306693,2021-12-05 05:24:23+00:00,Dune what a dope movie .
1467364502501044224,2021-12-05 05:25:34+00:00,You see Dune now this is how you make a 2 part movie. https://t.co/IajTWi0Da3
1467366165110349824,2021-12-05 05:32:10+00:00,"Decided to chill out and watch #Dune again. I love this movie and every time I watch it I’m seeing or getting something new out of it, which I love. I can’t wait for part 2. Starting this scene now and when this came up in theaters my father in law (who also loves Dune), gasped. https://t.co/N4XDSLyzRf"
1467367376194658305,2021-12-05 05:36:59+00:00,"@DIRECTV Just rented ‘Dune’… why are all the captioned language in the movie, German.. this is USA, we speak English !!"
1467369001093369860,2021-12-05 05:43:26+00:00,Dune’s out for 4K digital purchase: https://t.co/gQSsUQIpnT
1467370156812906497,2021-12-05 05:48:02+00:00,How about that new Dune movie? Loved it.
1467370686289117186,2021-12-05 05:50:08+00:00,.@RealChalamet is for sure winning a crap to of awards for #Dune. what an incredible movie and performance. and seeing it IMAX was bonkers.
1467371074480316420,2021-12-05 05:51:41+00:00,"The Dune movie was really good, can't wait for part 2 - but in the meantime I guess I better read the book seeing as how it's been on my shelf for 2 years"
1467373339177992195,2021-12-05 06:00:41+00:00,"@NicoleMcMilllon It’s a slow burn sometimes but I thought so much happened. Especially the world building, character arcs and the political set up for the next few movies. I’m surprised they were able to fit so much in the movie and explain the world of dune to the casual viewer."
1467373344177725440,2021-12-05 06:00:42+00:00,"@CineplexMovies @cineplexstore - Hi, there! So you know how the Dune movie, has a Home Premiere, so that people can watch it from home...? Will the new Spiderman Far From Home movie, have a home premiere that people can buy, too, if I may...? Just curious, thanks! https://t.co/awJYGienHi"
1467374329847500802,2021-12-05 06:04:37+00:00,"The New DUNE Movie Gets a Funny ""Bad Lip Reading"" Video  Link: https://t.co/Yzd7IB5n4I https://t.co/FX6Qgbka3U"
1467374827942166528,2021-12-05 06:06:36+00:00,"Here for the movie Dune. I have heard a lot of good things about it. (@ Light House Petone - @lighthousecnma in Petone, New Zealand) https://t.co/3UQSssWeht"
1467375887523860484,2021-12-05 06:10:48+00:00,"If you dislike the movie Dune, we can’t be friends."
1467375949322895360,2021-12-05 06:11:03+00:00,"@MarvelStudios @SonyPictures @SpiderManMovie @LandmarkLTC @LandmarkCinemas - Hi, there! I was just wondering... for the Dune Movie, they had a Home Premiere on Cineplex. So will they also have a Home Premiere for the new Spiderman NWH film as well, if I may...? Just curious, thx! https://t.co/pS6aNQgvGP"
1467379927347433475,2021-12-05 06:26:51+00:00,@MJBiercuk Seeing #Dune tonight! I hope the movie can do the book justice!
1467381285131853827,2021-12-05 06:32:15+00:00,Dune ain't even a bad movie. It's just drawn let asf
1467382087892283392,2021-12-05 06:35:27+00:00,@Mitch692 Atleast they are not pulling a Dune and telling us it is part one before going to see the movie
1467382779860164615,2021-12-05 06:38:12+00:00,"@PepperOceanna Back To The Future, Bill and Ted's Excellent Adventure, Any Star Wars movie, and Dune."
1467383296426393604,2021-12-05 06:40:15+00:00,"@BecomingCritter actually in its original super limited release, FD /was/ showing 5 min from my house, but I only had time to see one movie that week and went with Dune  movies are weird  going to try to watch GK next week"
1467383712094437376,2021-12-05 06:41:54+00:00,"My brother is irritatingly good at imitating baron Harkonnen from the Dune movie, so I'm going to outshine him by learning how to throat-sing like the Sardaukar"
1467384761266094082,2021-12-05 06:46:04+00:00,Dune: Probably my new favourite sci fi movie?  Story: 8.5/10 - hard to squeeze such a rich environment into such a short time: Cinematography: 9/10 - I didn’t know I could like such a dark movie Music: 10/10 - Hans crushing it as usual Mumbling: 10/10
1467384843742949379,2021-12-05 06:46:24+00:00,"@GiteshPandya WB’s Dune strategy is very good despite day/date. Great advertising, IMAX re-release and also movie was fantastic so the biggest success since Joker for studio has come."
1467387337193652225,2021-12-05 06:56:18+00:00,The new #Dune movie is great. https://t.co/z07cE0jMRd
1467387945883619328,2021-12-05 06:58:43+00:00,"@SportsMsu I’d rank it my 4th favorite movie of the year. Behind Last Night in Soho, Dune, and Free Guy"
1467390663872315392,2021-12-05 07:09:31+00:00,Dune is finally here and it looked and sounded great but I was not a fan of the race relations in this movie
1467393996469071873,2021-12-05 07:22:46+00:00,"Anyway, for all who follow me for my movie reviews ... Dune is pretty good."
1467395837093453825,2021-12-05 07:30:05+00:00,10 Reasons Why Dune is An Overrated Movie #dune #dunemovie   https://t.co/jf8ZbBOWJf https://t.co/5oLQd4g7Wy
1467397094126362626,2021-12-05 07:35:04+00:00,dune is the first movie since toy story 2 worth rewatching
1467397110257565704,2021-12-05 07:35:08+00:00,Well today's the day that I hopefully go to see the movie Dune because I keep saying I need to see it and I feel like today is a good day to go see it. https://t.co/qOLYXGWK9G
1467397947310542848,2021-12-05 07:38:28+00:00,"@CatherineQ Monday is supposed to be the main day with another demonstration at Parliament. I don’t think there’s more massive action for Auckland. Look after yourself, tomorrow. Go and geek out watching Dune (or the new Pixar movie) at 3pm so you will forget about 4pm. Kindness to yourself."
1467398125979521026,2021-12-05 07:39:10+00:00,"@jacksoncsmith95 Just know going in that it’s essentially a stage play version of #Dune that just happened to be filmed.  So not as majestically cinematic as Denis V’s, but a hell of a lot better movie than the bizarre 1984 version"
1467398262604898308,2021-12-05 07:39:43+00:00,Dune movie 🤯
1467400488178094086,2021-12-05 07:48:34+00:00,"@tametick must say tho that the way the new Dune movie was expressed you get a strong sense of 'not about tech and space stuff' from it, which I fucking 👌 adore 👌"
1467400758685544448,2021-12-05 07:49:38+00:00,"Since I saw DUNE I cannot stop thinking that it should has been a big budget tv show instead of a movie.   I mean, all the things that happened on the first one fits perfect on a series format and they could even explore more the relationships between some characters."
1467403350425489410,2021-12-05 07:59:56+00:00,@WRLDONDRUGS watching that dune movie wby
1467403526074740743,2021-12-05 08:00:38+00:00,"@elibosnick @HeathEnwright didn't realise till saw it mentioned, how weird it is that Shapiro and other right wing ""intelligencia"" like Dune? It is the ultimate anti colonialism movie, the Fremen are litterally muslim freedom fighters fighting off the western imperialist invader,"
1467404808944553987,2021-12-05 08:05:44+00:00,"Dune, the movie, review:  DENIS YOU FUCKING DON YOU FUCKING NAILED IT. I WANT MORE. MAKE THE SECOND ONE 3 HOURS THE THIRD ONE 3.5 AND THE DIRECTORS CUT OF THE WHOLE THING SHOULD BE 19 HOURS  Ahem. So, yea. It's good."
1467408362140626945,2021-12-05 08:19:51+00:00,"@JosephBarnhurst If any movie is worth treating yourself for it's this one, but Dune Part 2 we move"
1467408529854119937,2021-12-05 08:20:31+00:00,Holes translated the desperation for water better than the new Dune movie
1467409433944891395,2021-12-05 08:24:06+00:00,"Idk how i feel abt it being a ""part one""  Like There will be 3 movies but the last 2 r the only ones pt.1 and pt.2 Also,, idk if an animated movie with more kid appeal is the right place to tell one big story across 2 movies like that It's not dune lol https://t.co/VjCoVt2B8s"
1467414079027523587,2021-12-05 08:42:34+00:00,"if the new spiderverse movie ends on a cliffhanger like fucking dune after we waited for it for 4 years, i *will* become the green goblin"
1467414111944421378,2021-12-05 08:42:42+00:00,"@G_fromPR @MercuryTruth @1nysportsfan @SNYtv Winning trades is like ""winning"" going to a movie or ""winning"" a dinner date.  The goal in a trade is, or should be, preferring what you added over what you surrendered. By the deadline, the Cubs valued losing Javier Baez for draft compensation like Amish value dune buggies."
1467414509010759682,2021-12-05 08:44:16+00:00,"@MerielMyers Absolutely a big screen movie. Sound was disappointing, though.  Saw Dune in the cinema a couple of weeks back. Like Lawrence Of Arabia in Space. Highly recommend that."
